output_type	ontology_curie	max_abs_raw_score	max_quantile_score	n_rows
CAGE	UBERON:0001873	20.189606	0.9702253	4
CAGE	UBERON:0000966	14.308733	0.9702253	4
CAGE	UBERON:0001882	12.16996	0.9695515	4
CHIP_TF	EFO:0005350	394.5	0.96905065	2
DNASE	EFO:0002106	12.624962	0.96905065	2
DNASE	EFO:0005714	3.8243604	0.96905065	2
CAGE	UBERON:0001876	21.86602	0.96886295	4
CAGE	UBERON:0002902	9.760449	0.96886295	4
CAGE	UBERON:0002037	22.553864	0.96886295	4
DNASE	EFO:0005722	11.562859	0.96833974	2
CHIP_TF	UBERON:0001323	377.5	0.96833974	6
ATAC	CL:0000100	6.993368	0.96833974	2
CHIP_HISTONE	EFO:0002798	5684	0.9681593	2
CAGE	UBERON:0001389	18.31701	0.9681593	4
CHIP_TF	EFO:0007950	971	0.96761274	20
DNASE	EFO:0002179	12.903954	0.96761274	2
DNASE	NTR:0000524	4.1667433	0.96761274	2
CHIP_TF	UBERON:0000996	432	0.96761274	6
CHIP_TF	CL:0002319	353.25	0.96761274	10
CAGE	UBERON:0008198	23.106668	0.96744037	4
ATAC	EFO:0010848	17.842201	0.96686935	2
DNASE	NTR:0001484	15.995335	0.96610916	2
DNASE	EFO:0007098	12.352237	0.96610916	2
CHIP_HISTONE	EFO:0005724	6061	0.9659551	18
ATAC	CLO:0014080	27.185452	0.96533185	2
DNASE	UBERON:0008971	19.800062	0.96533185	2
DNASE	NTR:0000492	20.251642	0.9645371	2
DNASE	UBERON:0002106	26.044926	0.96204376	2
ATAC	CLO:0026238	25.934917	0.96204376	2
DNASE	EFO:0005236	13.187106	0.96028686	2
ATAC	EFO:0007074	10.220097	0.9593788	2
ATAC	CLO:0014083	27.963253	0.9593788	2
DNASE	UBERON:0001874	17.534073	0.9584504	2
DNASE	CL:0000223	14.1648445	0.9584504	2
CAGE	UBERON:0002134	13.348411	0.9584504	4
DNASE	EFO:0005712	5.370344	0.9575012	2
CHIP_HISTONE	CL:0000192	4901	0.9565468	18
CHIP_HISTONE	CL:0000182	4778	0.9565468	14
DNASE	UBERON:0002113	22.395401	0.9565308	2
ATAC	EFO:0010861	20.572712	0.9565308	2
CHIP_HISTONE	CL:0002603	495.25	0.9555388	2
CHIP_HISTONE	CL:0002319	3894	0.9545879	8
ATAC	EFO:0010839	29.728743	0.95452464	2
CHIP_TF	EFO:0002713	660	0.95452464	10
CAGE	UBERON:0002146	14.09377	0.95357716	4
DNASE	CL:0010001	3.5648625	0.95348793	2
CHIP_HISTONE	CL:0011020	5690	0.95254505	18
ATAC	EFO:0010850	20.1856	0.95242816	2
CHIP_HISTONE	EFO:0002793	3221.5	0.9514912	4
DNASE	EFO:0002150	7.1391106	0.95134485	2
DNASE	UBERON:0004992	17.525013	0.95134485	2
DNASE	UBERON:0002129	10.826561	0.95134485	2
CHIP_TF	UBERON:0002046	339.5	0.95134485	4
DNASE	CL:0002518	9.160403	0.95134485	2
DNASE	EFO:0002059	10.03603	0.95134485	2
DNASE	CL:2000017	5.5522976	0.95134485	2
DNASE	CL:0000679	12.661872	0.94910556	2
DNASE	CL:0002618	11.937913	0.94910556	2
ATAC	EFO:0010842	17.680172	0.9479486	2
CHIP_HISTONE	EFO:0005333	1494	0.9470497	2
CHIP_TF	EFO:0003072	563.75	0.946766	62
DNASE	EFO:0009318	11.987999	0.946766	2
DNASE	EFO:0009747	15.817625	0.946766	2
DNASE	EFO:0002824	11.071783	0.946766	2
CHIP_HISTONE	CL:0000842	7482	0.94588065	6
CHIP_HISTONE	UBERON:0001150	3296	0.94588065	6
CHIP_HISTONE	EFO:0005710	1260.5	0.94588065	2
DNASE	CL:0002606	6.9483914	0.94555736	2
DNASE	EFO:0005338	11.368545	0.94432205	2
DNASE	EFO:0000681	8.304955	0.9430595	2
CHIP_TF	UBERON:0008367	621	0.9430595	6
CHIP_HISTONE	EFO:0002106	2274	0.9422262	6
CAGE	UBERON:0001602	12.310232	0.9417692	4
DNASE	EFO:0002793	31.722351	0.94045055	2
DNASE	UBERON:0002240	7.629566	0.93910295	2
DNASE	EFO:0002101	11.842857	0.93910295	2
DNASE	EFO:0005720	10.482578	0.93772584	2
ATAC	CLO:0014043	27.455769	0.93631864	2
CHIP_TF	EFO:0001182	642	0.93561655	212
ATAC	EFO:0010856	19.697052	0.93488073	2
ATAC	EFO:0010867	31.679287	0.9342127	2
DNASE	EFO:0005721	14.129654	0.9334114	2
DNASE	CL:0000047	14.763823	0.9334114	2
DNASE	EFO:0005715	11.110236	0.9334114	2
DNASE	UBERON:0002626	17.652458	0.93191016	2
DNASE	EFO:0007599	10.967857	0.93191016	2
CHIP_HISTONE	CL:0002586	1136.5	0.93131924	2
CHIP_TF	EFO:0009747	564	0.93131924	68
CHIP_HISTONE	CL:0002252	1159.25	0.9298287	2
CHIP_HISTONE	EFO:0005338	1356.5	0.9298287	2
CAGE	UBERON:0003701	15.241138	0.9283083	4
CHIP_HISTONE	EFO:0005337	1377.5	0.9283083	2
CAGE	UBERON:0001603	16.076778	0.9283083	4
CHIP_HISTONE	CLO:0021754	655	0.92720795	2
ATAC	EFO:0010882	28.82068	0.9267576	2
CAGE	UBERON:0001797	14.677986	0.9267576	4
CHIP_HISTONE	CL:0002557	843.125	0.9267576	2
ATAC	EFO:0007950	6.859621	0.92557216	2
DNASE	EFO:0007748	2.6381898	0.92557216	2
CHIP_TF	EFO:0001184	775	0.925176	10
CHIP_HISTONE	EFO:0001099	1618	0.925176	4
CHIP_HISTONE	CL:0002555	1070.25	0.925176	2
CHIP_TF	UBERON:0036149	533.5	0.9239011	6
CAGE	UBERON:0006659	14.957818	0.92356306	4
DNASE	UBERON:0000947	22.403297	0.92219406	2
CHIP_TF	CL:0000765	446.5	0.92191833	2
CHIP_TF	CL:0002327	363.25	0.92045027	4
ATAC	EFO:0010843	18.52246	0.92045027	2
CHIP_TF	CL:0002618	419.375	0.92045027	16
ATAC	EFO:0010838	25.951302	0.92045027	2
CHIP_TF	EFO:0005348	416.5	0.92045027	2
CHIP_TF	EFO:0005234	780	0.92045027	8
ATAC	CLO:0024919	20.592659	0.9185313	2
ATAC	EFO:0010878	21.802568	0.9185313	2
DNASE	UBERON:0002331	12.762726	0.91684973	2
ATAC	CLO:0024890	20.57141	0.91678804	2
CAGE	UBERON:0006323	14.470823	0.91678804	4
DNASE	UBERON:0000955	4.3920975	0.91309357	2
ATAC	CLO:0026877	22.820068	0.9113531	2
DNASE	CL:0000187	4.199415	0.9111552	2
CAGE	UBERON:0006322	13.687119	0.9094714	4
DNASE	EFO:0001221	12.066715	0.90917575	2
CHIP_HISTONE	UBERON:0000995	1595.5	0.90755373	4
ATAC	EFO:0010858	23.31607	0.90755373	2
ATAC	EFO:0010889	22.427254	0.9071543	2
CHIP_HISTONE	CL:0002306	877.25	0.9055997	2
ATAC	CLO:0015900	22.03575	0.9055997	2
CHIP_HISTONE	CL:0000706	942.25	0.9055997	2
DNASE	EFO:0007598	14.985268	0.9050901	2
DNASE	CL:0001054	23.128666	0.9036088	2
ATAC	CLO:0014886	21.590273	0.9036088	2
ATAC	CLO:0014941	26.278027	0.90158045	2
ATAC	CLO:0026256	19.505539	0.90158045	2
ATAC	EFO:0010870	22.983936	0.90158045	2
CHIP_HISTONE	CL:0002558	921.75	0.90158045	2
ATAC	CLO:0026258	16.09657	0.90158045	2
CHIP_HISTONE	UBERON:0001255	1312.75	0.90158045	4
CAGE	UBERON:0000941	13.904524	0.89951414	4
CHIP_HISTONE	EFO:0005726	824.125	0.89951414	2
ATAC	EFO:0010866	22.15325	0.89951414	2
ATAC	CLO:0015884	17.260849	0.89951414	2
ATAC	EFO:0010864	21.31784	0.89951414	2
ATAC	EFO:0001196	8.32893	0.8986329	2
CHIP_HISTONE	UBERON:0000473	2369	0.8974094	6
CAGE	UBERON:0000057	12.646479	0.8974094	4
ATAC	CLO:0026249	17.848797	0.8974094	2
ATAC	CLO:0026846	18.24787	0.8974094	2
ATAC	EFO:0010884	19.565266	0.8952657	2
ATAC	CLO:0026790	17.093065	0.8952657	2
CHIP_HISTONE	UBERON:0001003	1887	0.8952657	4
DNASE	NTR:0000491	22.353083	0.8940993	2
DNASE	CL:0002372	5.6266394	0.8940993	2
DNASE	EFO:0005901	11.058735	0.8940993	2
ATAC	CLO:0024886	18.801472	0.8930825	2
CHIP_HISTONE	EFO:0001086	1948.5	0.8930825	8
CHIP_TF	EFO:0002324	337	0.8908594	2
ATAC	EFO:0010888	17.571877	0.8908594	2
DNASE	EFO:0002784	23.678497	0.8908594	2
ATAC	CLO:0026863	19.162857	0.8908594	2
ATAC	CLO:0015895	19.317299	0.8908594	2
DNASE	CL:0002590	9.378113	0.8869387	2
ATAC	CLO:0026250	18.872255	0.88394535	2
DNASE	CL:0000863	18.248955	0.88394535	2
ATAC	CLO:0024937	19.13002	0.8815574	2
CHIP_HISTONE	CL:0002548	569.125	0.8815574	2
CHIP_TF	CL:0000775	464	0.8815574	2
ATAC	CLO:0014078	17.430382	0.8815574	2
ATAC	EFO:0010876	17.17161	0.8791271	2
ATAC	EFO:0010872	16.821217	0.8791271	2
ATAC	CLO:0025816	16.78408	0.8791271	2
ATAC	CLO:0014163	18.16373	0.8791271	2
CHIP_HISTONE	CLO:0007045	903.625	0.8791271	2
DNASE	UBERON:0004539	7.503517	0.87668186	2
CAGE	UBERON:0013777	11.019884	0.8766539	4
ATAC	CLO:0024933	16.81715	0.8766539	2
CHIP_HISTONE	EFO:0001260	655.25	0.8766539	2
ATAC	CLO:0013950	17.282402	0.8766539	2
CHIP_TF	EFO:0006365	521.5	0.8715769	4
CHIP_TF	EFO:0002860	518.5	0.8715769	2
ATAC	EFO:0010869	21.21294	0.8715769	2
DNASE	EFO:0005337	16.893494	0.8712331	2
ATAC	CLO:0024898	17.078533	0.86897224	2
CHIP_HISTONE	CLO:0021752	495.4375	0.86897224	2
ATAC	CLO:0026824	17.002134	0.86897224	2
ATAC	EFO:0010885	16.438519	0.8663228	2
ATAC	EFO:0010871	19.07131	0.86362827	2
ATAC	CLO:0014097	18.671015	0.86362827	2
CHIP_HISTONE	CL:0000188	433.625	0.8608881	2
ATAC	EFO:0010853	13.014881	0.8608881	2
DNASE	CL:0000236	18.543713	0.8596574	2
ATAC	EFO:0010863	16.324007	0.85810196	2
ATAC	EFO:0010837	12.876196	0.85810196	2
ATAC	EFO:0010883	17.678844	0.85810196	2
ATAC	EFO:0010868	15.624703	0.85810196	2
ATAC	EFO:0002784	20.913574	0.8552694	2
CHIP_HISTONE	EFO:0001162	1141	0.8552694	2
ATAC	CLO:0015947	18.272392	0.8552694	2
ATAC	CLO:0015908	19.432426	0.85238993	2
ATAC	EFO:0010855	15.549794	0.84946334	2
DNASE	EFO:0001232	18.76197	0.84946334	2
ATAC	EFO:0010875	18.09018	0.84946334	2
ATAC	EFO:0005332	18.164373	0.84648913	2
ATAC	EFO:0010886	17.50582	0.84383667	2
ATAC	EFO:0010879	15.170918	0.84346706	2
DNASE	EFO:0005903	15.634323	0.84346706	2
ATAC	CLO:0026253	12.9080925	0.84346706	2
ATAC	EFO:0010865	14.019496	0.84039664	2
ATAC	CLO:0027432	10.773354	0.84039664	2
ATAC	CLO:0027429	12.287198	0.84039664	2
ATAC	EFO:0010852	14.809538	0.84039664	2
DNASE	CL:0000862	16.196175	0.83727765	2
DNASE	EFO:0002798	19.3283	0.8341097	2
ATAC	CLO:0024877	11.998117	0.8341097	2
ATAC	EFO:0010851	13.940771	0.83089256	2
ATAC	CLO:0027445	15.240246	0.82762593	2
ATAC	EFO:0010844	14.885126	0.82762593	2
ATAC	EFO:0010840	12.8651	0.8209431	2
ATAC	EFO:0010846	14.04121	0.8209431	2
DNASE	EFO:0003037	21.949621	0.8175265	2
DNASE	UBERON:0000966	6.3972015	0.8151075	2
DNASE	UBERON:0000988	17.62489	0.81405944	2
ATAC	EFO:0010873	15.004974	0.81405944	2
ATAC	EFO:0010859	15.454759	0.81405944	2
ATAC	EFO:0010847	13.993523	0.8105418	2
DNASE	EFO:0005283	11.21242	0.80316085	2
ATAC	EFO:0010836	12.661997	0.7996837	2
CHIP_HISTONE	CL:0002231	894	0.7996837	2
CHIP_TF	EFO:0007074	346.5	0.7921896	2
ATAC	CLO:0026874	9.081264	0.7883657	2
DNASE	UBERON:0002171	21.439726	0.7817188	2
ATAC	EFO:0010881	14.102737	0.7805644	2
CHIP_TF	EFO:0002717	395	0.776587	4
DNASE	NTR:0000856	7.68409	0.7725826	2
DNASE	EFO:0002779	5.0068245	0.7725826	2
CHIP_HISTONE	EFO:0002095	1493.5	0.7559361	2
CHIP_TF	UBERON:0002171	402	0.7516543	2
DNASE	EFO:0005904	5.221779	0.7431538	2
DNASE	CL:0000788	13.321884	0.7295015	2
CHIP_TF	UBERON:0002170	374	0.7249247	2
DNASE	EFO:0005719	15.162697	0.72030014	2
DNASE	EFO:0002860	12.6329775	0.72030014	2
CHIP_TF	UBERON:0001621	388.5	0.7156284	2
DNASE	UBERON:0001875	13.902023	0.71090984	2
CAGE	UBERON:0002448	9.397546	0.70614517	4
DNASE	EFO:0006711	14.724213	0.701335	2
CHIP_TF	UBERON:0008952	422.5	0.6964799	8
CHIP_HISTONE	EFO:0007752	1487.5	0.6915806	2
CHIP_TF	EFO:0005726	300	0.68663776	2
DNASE	CL:0000837	11.757656	0.68663776	2
ATAC	EFO:0002067	19.76448	0.68165225	2
CHIP_TF	UBERON:0001264	356	0.68165225	2
CHIP_TF	EFO:0002782	422.75	0.68165225	4
DNASE	UBERON:0018115	7.9620347	0.6807933	2
ATAC	CL:0000787	4.6896167	0.6766247	2
CHIP_TF	UBERON:0000317	353	0.6766247	2
DNASE	EFO:0002067	13.67709	0.6766247	2
CHIP_TF	EFO:0002095	373.5	0.67155606	2
DNASE	EFO:0002246	15.848953	0.6664471	2
DNASE	EFO:0006639	13.91983	0.6617851	2
CHIP_TF	UBERON:0010414	466.5	0.66129875	2
CHIP_TF	CL:0000623	356	0.65088767	2
CHIP_TF	EFO:0001247	287.75	0.65088767	2
CHIP_TF	CL:0000312	292.75	0.65088767	4
ATAC	CL:0000788	5.4676275	0.64562684	2
CHIP_TF	UBERON:0001515	371	0.6403306	2
DNASE	CL:0001059	5.446681	0.63499993	2
CHIP_TF	NTR:0000512	347.5	0.6242398	2
DNASE	CL:0000134	6.5643387	0.62108356	2
CHIP_TF	UBERON:0006920	421	0.61335564	4
CHIP_TF	UBERON:0001987	303.5	0.61335564	2
CHIP_TF	EFO:0005724	310.5	0.60787	2
CHIP_TF	EFO:0002071	331	0.60787	2
DNASE	UBERON:0018116	8.155479	0.60670805	2
CHIP_TF	CL:0000127	352.75	0.602357	4
DNASE	NTR:0000512	11.722122	0.5993673	2
DNASE	EFO:0002783	9.563347	0.59681785	2
ATAC	CL:0000236	5.8362284	0.59681785	2
CHIP_TF	UBERON:0004264	482	0.59125394	4
CHIP_TF	EFO:0006711	247.5	0.5800571	2
CHIP_TF	UBERON:0006631	350	0.5800571	2
DNASE	EFO:0002108	10.539234	0.5800571	2
CHIP_TF	EFO:0002167	277.75	0.5800571	2
CHIP_TF	CL:0000062	209	0.5800571	2
CHIP_TF	CL:0002551	249.25	0.5744268	2
ATAC	EFO:0001221	11.233035	0.5744268	2
DNASE	EFO:0007750	5.7130327	0.5689814	2
CHIP_TF	UBERON:0004992	339.5	0.5631096	2
CHIP_TF	CL:0000515	169.625	0.5631096	2
CHIP_TF	UBERON:0002084	428.5	0.5631096	4
DNASE	CL:1000507	8.463938	0.5631096	2
CHIP_TF	CL:0000624	328.5	0.5631096	2
DNASE	CL:0011022	3.5603657	0.56112885	2
DNASE	CL:1000892	12.94001	0.55742544	2
CHIP_TF	UBERON:0002168	373.5	0.5517262	2
CHIP_TF	EFO:0005694	323	0.5517262	2
CHIP_TF	UBERON:0008953	368.5	0.5460134	2
CHIP_TF	CL:0000706	234.625	0.5460134	2
CHIP_TF	UBERON:0002080	315.5	0.5460134	2
CHIP_TF	CL:0000182	336.5	0.5460134	2
DNASE	CL:2000045	7.5700707	0.545117	2
CHIP_TF	CL:0000137	283	0.54028845	2
CHIP_TF	NTR:0001226	361.5	0.5345528	2
CHIP_TF	CL:0001054	347	0.5345528	2
CHIP_TF	CL:0000746	227	0.5345528	2
CHIP_TF	CL:2000044	283	0.52880806	2
CHIP_TF	EFO:0001159	236.5	0.52880806	2
CHIP_TF	EFO:0001160	205.625	0.5230556	2
CHIP_TF	EFO:0006270	256.375	0.5230556	2
DNASE	EFO:0002322	12.112099	0.5230556	2
CHIP_TF	EFO:0002074	233.25	0.5230556	2
ATAC	EFO:0002074	6.846271	0.5172971	2
CHIP_TF	CL:0002555	201.5	0.5172971	2
CHIP_TF	UBERON:0008450	281.5	0.5172971	2
CHIP_TF	CL:0002558	236	0.5115339	2
CHIP_TF	CL:0002557	215.125	0.5115339	2
CHIP_TF	CL:0002553	343	0.5115339	2
CHIP_TF	UBERON:0009834	281.75	0.50576776	2
CHIP_TF	CLO:0021754	228	0.50576776	2
CHIP_TF	CL:0000236	318	0.50576776	2
CHIP_TF	CL:0000625	318.5	0.50576776	2
CHIP_TF	EFO:0005725	267	0.5	2
CHIP_TF	EFO:0005337	222.75	0.48846605	2
CHIP_TF	EFO:0002819	379	0.48846605	2
CHIP_TF	EFO:0007112	240.75	0.4827029	2
CHIP_TF	CL:1001606	221	0.4827029	2
CHIP_TF	UBERON:0002369	365	0.4827029	4
DNASE	CL:0011020	11.458122	0.4827029	2
CHIP_TF	EFO:0001260	343	0.4827029	2
CHIP_TF	CL:0002586	256.25	0.4827029	2
CHIP_TF	EFO:0002323	286.5	0.4769444	2
CHIP_TF	NTR:0000493	294.5	0.4769444	2
CHIP_TF	EFO:0009318	308.5	0.47119197	2
CHIP_TF	CL:0002328	155.25	0.47119197	2
CHIP_TF	CL:0000679	384.5	0.47119197	10
CHIP_TF	UBERON:0001285	293.5	0.47119197	2
CHIP_TF	EFO:0002847	267.75	0.47119197	2
CHIP_TF	CL:0002547	250.625	0.4654472	2
CHIP_TF	EFO:0007610	245.75	0.4654472	2
DNASE	EFO:0005724	9.179146	0.4654472	2
CHIP_TF	CLO:0034837	248.75	0.45971158	2
CHIP_TF	EFO:0005715	213.25	0.45971158	2
CHIP_TF	CL:0011020	328.5	0.45398661	6
CHIP_TF	CLO:0021511	227.75	0.45398661	2
CHIP_TF	CL:0002306	232.75	0.45398661	2
CHIP_TF	EFO:0006710	219.5	0.44827378	2
CHIP_TF	UBERON:0000473	391.5	0.44827378	2
CHIP_TF	CL:0000115	366.5	0.44257456	2
CHIP_TF	EFO:0001161	219.375	0.44257456	2
CHIP_TF	EFO:0001162	251.125	0.44257456	2
DNASE	EFO:0007950	10.049702	0.44257456	2
CHIP_TF	EFO:0005236	337.5	0.43689045	2
CHIP_TF	CL:0002518	163.625	0.43689045	2
CHIP_TF	UBERON:0011907	347	0.43122286	4
CHIP_TF	UBERON:0001211	338	0.43122286	4
DNASE	UBERON:0002168	18.794355	0.4255732	2
CHIP_HISTONE	UBERON:0002037	302.25	0.4218197	2
CHIP_TF	CL:1001608	204.5	0.41994295	2
CHIP_TF	UBERON:0000995	370	0.41994295	4
CHIP_TF	CL:0002231	265.5	0.41994295	2
CHIP_TF	EFO:0005907	280.25	0.41433343	4
CHIP_TF	EFO:0002783	202.75	0.41433343	2
CHIP_TF	CL:0011019	365	0.41433343	2
CHIP_TF	CLO:0021752	233.875	0.41433343	2
DNASE	EFO:0001193	8.192764	0.41433343	2
CHIP_TF	CL:0002548	233.375	0.41433343	2
CHIP_TF	UBERON:0000992	371.5	0.39764303	4
CHIP_TF	EFO:0001099	339	0.39764303	2
CHIP_TF	EFO:0002779	173.625	0.39764303	2
CHIP_TF	EFO:0001200	328	0.39764303	2
CHIP_TF	UBERON:0007610	325	0.3757602	2
CHIP_TF	UBERON:0001150	304.5	0.3757602	4
CHIP_TF	CL:0011012	247.5	0.3757602	2
CHIP_TF	CL:0002606	244	0.37036404	2
CHIP_TF	EFO:0005723	249.75	0.3596694	2
DNASE	UBERON:0001224	6.99747	0.35437313	2
DNASE	EFO:0005707	9.196136	0.34911233	2
CHIP_TF	EFO:0007752	268.5	0.34911233	2
DNASE	UBERON:0018118	7.7909346	0.34388804	2
DNASE	UBERON:0005270	6.8208046	0.34388804	2
DNASE	EFO:0002083	9.850065	0.3335529	2
CHIP_TF	UBERON:0001496	341	0.32844397	2
DNASE	UBERON:0018117	6.706544	0.32337528	2
CHIP_TF	EFO:0002106	203.75	0.3133622	2
DNASE	UBERON:0004538	5.86775	0.3084194	2
CHIP_TF	UBERON:0000955	320.5	0.3084194	2
CHIP_TF	CL:0000169	228	0.3035201	2
DNASE	UBERON:0000970	5.3484573	0.26148996	2
CHIP_TF	CL:0002351	191.25	0.2526775	2
CHIP_TF	CL:0000138	119	0.2483457	2
CHIP_TF	EFO:0003045	243.25	0.23983237	2
CHIP_TF	CL:0000223	198.75	0.2274415	2
